policy,K,direction,seed,f1_in_domain,benign_f1_in_domain,macro_f1_in_domain,acc_in_domain,sensitivity_in_domain,fpr_in_domain,precision_in_domain,specificity_in_domain,balanced_acc_in_domain,mcc_in_domain,f1_cross_domain,benign_f1_cross_domain,macro_f1_cross_domain,acc_cross_domain,sensitivity_cross_domain,fpr_cross_domain,precision_cross_domain,specificity_cross_domain,balanced_acc_cross_domain,mcc_cross_domain,f1_cross_covariate,benign_f1_cross_covariate,macro_f1_cross_covariate,acc_cross_covariate,sensitivity_cross_covariate,fpr_cross_covariate,precision_cross_covariate,specificity_cross_covariate,balanced_acc_cross_covariate,mcc_cross_covariate,f1_indomain_other_scaler,benign_f1_indomain_other_scaler,macro_f1_indomain_other_scaler,acc_indomain_other_scaler,sensitivity_indomain_other_scaler,fpr_indomain_other_scaler,precision_indomain_other_scaler,specificity_indomain_other_scaler,balanced_acc_indomain_other_scaler,mcc_indomain_other_scaler,gen_gap_f1,gen_gap_f1_covariate,gen_gap_macro_f1,gen_gap_macro_f1_covariate
axis1_stable,5,2018->2017,45,0.9250248784394949,0.8391868623863117,0.8821058704129032,0.8977304079232785,0.909785843496528,0.12954,0.940783121955501,0.87046,0.890122921748264,0.7654149812980429,0.0,0.8318221896887321,0.41591109484436606,0.7120681306787433,0.0,0.0,0.0,1.0,0.5,0.0,0.2172767440917751,0.7447332090644517,0.4810049765781134,0.615018941012276,0.18557720842813336,0.211332,0.26203679130641266,0.788668,0.4871226042140667,-0.02894398245028532,0.0,0.46925400813311047,0.23462700406655523,0.30655249834155096,0.0,0.0,0.0,1.0,0.5,0.0,0.9250248784394949,0.7077481343477198,0.46619477556853717,0.4011008938347898
axis1_stable,5,2018->2017,46,0.9250423183726012,0.8392279052369558,0.8821351118047784,0.8977549321231458,0.90979645318211,0.129484,0.9408078554710357,0.870516,0.890156226591055,0.7654745257546978,0.0,0.8318221896887321,0.41591109484436606,0.7120681306787433,0.0,0.0,0.0,1.0,0.5,0.0,0.2190821851838801,0.7500122202043218,0.48454720269410095,0.62126520265459,0.18450885349688395,0.202128,0.26959990749306195,0.797872,0.491190426748442,-0.020056445867273093,0.0,0.46925400813311047,0.23462700406655523,0.30655249834155096,0.0,0.0,0.0,1.0,0.5,0.0,0.9250423183726012,0.7059601331887211,0.4662240169604124,0.3975879091106775
axis2_stable,5,2017->2018,42,0.9408941510420558,0.9740567391001418,0.9574754450710987,0.9639408698624284,0.9967949352062518,0.049344,0.8909303106930028,0.950656,0.973725467603126,0.9180538567418681,0.14007225524264008,0.42591447112145336,0.2829933631820467,0.31148186251488313,0.08086525522482808,0.166844,0.5229866654468105,0.833156,0.45701062761241407,-0.1281256788627201,0.059993615577989705,0.45086239216455676,0.25542800387127323,0.3067253939506156,0.03190332454497711,0.071604,0.5019614389449962,0.928396,0.48014966227248856,-0.08917750543419231,0.7819446627888696,0.8760843346585072,0.8290144987236885,0.8419721438947279,0.9840637056088634,0.215484,0.648705575480926,0.784516,0.8842898528044316,0.7016553811319539,0.8008218957994157,0.8809005354640661,0.674482081889052,0.7020474411998254
axis2_stable,5,2017->2018,43,0.941276397153191,0.9742101433680737,0.9577432702606323,0.9641601868466775,0.9975863092293995,0.049356,0.8909837876043646,0.950644,0.9741151546146998,0.9186323034660384,0.13981691656809148,0.42000732921843226,0.27991212289326184,0.3071680557582208,0.08119946032066007,0.181672,0.502748034771946,0.818328,0.44976373016033006,-0.14688986819721972,0.05918157878539358,0.450867018348223,0.2550242985668083,0.3065083547817898,0.03145418118867381,0.071296,0.49949455239806806,0.928704,0.4800790905943369,-0.08989041394676954,0.7855678815858586,0.8790623809767756,0.8323151312813171,0.8453473468341451,0.9838559699277871,0.21066,0.6537998856188743,0.78934,0.8865979849638936,0.7065220456366594,0.8014594805850995,0.8820948183677975,0.6778311473673705,0.702718971693824
axis2_stable,5,2017->2018,44,0.9412972755998861,0.9742238144327784,0.9577605450163322,0.9641772764818137,0.9974873874765061,0.049292,0.891100133440557,0.950708,0.9740976937382531,0.9186537994425856,0.14039610099063426,0.42338474650407854,0.2818904237473564,0.3097700733641439,0.08128433780531581,0.173376,0.5146900752418488,0.826624,0.45395416890265794,-0.1359655749710532,0.059346420884191474,0.45089235430058455,0.255119387592388,0.3065733439114382,0.031544363516120534,0.071288,0.5002383556265949,0.928712,0.48012818175806027,-0.08961008579319696,0.7986142612270131,0.8892734251364577,0.8439438431817354,0.8571107123529579,0.9839845682065487,0.194192,0.6720150791452448,0.805808,0.8948962841032744,0.7241932269731914,0.8009011746092518,0.8819508547156946,0.6758701212689758,0.7026411574239442
axis2_stable,5,2017->2018,45,0.9414946792110844,0.9743420594369349,0.9579183693240096,0.9643282349255177,0.9968443960826986,0.04882,0.8919682056365954,0.95118,0.9740121980413493,0.9188784231162982,0.1406560567420368,0.4298703033801487,0.28526318006109275,0.31452041087844457,0.08089885256250431,0.157008,0.5382226300557634,0.842992,0.4619454262812521,-0.11484204029112835,0.059435813845181464,0.4508895712074514,0.2551626925263164,0.3065954156913188,0.03159387538216971,0.071328,0.5004902098097986,0.928672,0.4801329376910849,-0.08954312670035361,0.7936431937245889,0.885463657482765,0.839553425603677,0.8526901933977042,0.9838262934019191,0.200336,0.6650773376844836,0.799664,0.8917451467009596,0.7174440006622577,0.8008386224690476,0.8820588653659029,0.6726551892629169,0.7027556767976932
axis2_stable,5,2017->2018,46,0.9415204951535677,0.97435183003657,0.9579361625950689,0.9643424762881313,0.996913641309724,0.048828,0.8919591096163207,0.951172,0.974042820654862,0.9189185513272695,0.13990680426754457,0.424754748486746,0.28233077637714526,0.3105953126896794,0.08085818210110676,0.16972,0.5186995927719863,0.83028,0.4555690910505534,-0.13194874496037362,0.059338298148339096,0.45071979054988426,0.25502904434911167,0.30643355597219446,0.03154613179705086,0.071748,0.4986443804678984,0.928252,0.47989906589852543,-0.09050292734136278,0.7890307741116751,0.8817874761121728,0.835409125111924,0.8484775983366089,0.9840834899594421,0.206356,0.658509300324353,0.793644,0.888863744979721,0.7112556454740359,0.8016136908860232,0.8821821970052286,0.6756053862179237,0.7029071182459572
axis2_stable,5,2018->2017,42,0.9838477108381779,0.9652880882094569,0.9745678995238174,0.977953970529269,0.9682346013675884,6e-05,0.9999726063421797,0.99994,0.9840873006837942,0.9503889353424391,0.0,0.8318221896887321,0.41591109484436606,0.7120681306787433,0.0,0.0,0.0,1.0,0.5,0.0,0.0009292510817063373,0.8276540356771325,0.4142916433794194,0.7060212481130195,0.00047482441388861413,0.008684,0.021631365479945923,0.991316,0.4958954122069443,-0.04690428945933374,0.0,0.46925400813311047,0.23462700406655523,0.30655249834155096,0.0,0.0,0.0,1.0,0.5,0.0,0.9838477108381779,0.9829184597564715,0.5586568046794513,0.5602762561443979
axis2_stable,5,2018->2017,43,0.9838220615439074,0.9652363108441783,0.9745291861940428,0.9779196366494548,0.9681797846587483,4.8e-05,0.9999780837129113,0.999952,0.9840658923293741,0.9503161203646014,0.3146396940586388,0.8586996291378443,0.5866696615982415,0.765703950553989,0.18678405381343358,0.000204,0.9973062906037078,0.999796,0.5932900269067168,0.3740312550142267,0.0006941364749436014,0.8267970470579192,0.41374559176643144,0.7047651599305021,0.0003561183104164606,0.0104,0.013657056145675266,0.9896,0.49497805915520826,-0.05268418436567859,0.0,0.46925400813311047,0.23462700406655523,0.30655249834155096,0.0,0.0,0.0,1.0,0.5,0.0,0.6691823674852686,0.9831279250689637,0.3878595245958013,0.5607835944276114
axis2_stable,5,2018->2017,44,0.9838357557538852,0.9652642634294011,0.9745500095916431,0.9779380297993553,0.9682063088727032,4.8e-05,0.9999780843132994,0.999952,0.9840791544363516,0.9503557370979705,0.0,0.8318221896887321,0.41591109484436606,0.7120681306787433,0.0,0.0,0.0,1.0,0.5,0.0,0.0009476015045591236,0.8274420010655337,0.4141948012850464,0.7057136346805662,0.0004847165891779602,0.00912,0.0210390725633319,0.99088,0.49568235829458895,-0.048167266079635666,0.0,0.46925400813311047,0.23462700406655523,0.30655249834155096,0.0,0.0,0.0,1.0,0.5,0.0,0.9838357557538852,0.9828881542493261,0.558638914747277,0.5603552083065967
axis2_stable,5,2018->2017,45,0.9838332493327117,0.9652575995984207,0.9745454244655662,0.9779343511693752,0.9682151502773548,8e-05,0.9999634747226819,0.99992,0.9840675751386774,0.950344775584338,0.0,0.8318221896887321,0.41591109484436606,0.7120681306787433,0.0,0.0,0.0,1.0,0.5,0.0,0.0011415856431093697,0.8275811394170153,0.41436136253006234,0.7059244068472471,0.0005836383420714215,0.008864,0.025934065934065935,0.991136,0.4958598191710357,-0.04672885413317396,0.0,0.46925400813311047,0.23462700406655523,0.30655249834155096,0.0,0.0,0.0,1.0,0.5,0.0,0.9838332493327117,0.9826916636896023,0.5586343296212002,0.5601840619355039
axis2_stable,5,2018->2017,46,0.9838814294158972,0.9653573166304961,0.9746193730231967,0.9779993402990236,0.9682964912001499,5.2e-05,0.9999762602605893,0.999948,0.9841222456000749,0.9504874341684421,0.31554926292995755,0.8588204978440501,0.5871848803870039,0.765923267538238,0.18739736868137302,0.000144,0.9981032665964172,0.999856,0.5936266843406866,0.37494249208695635,0.0007880590293739622,0.8211736617029529,0.41098086036616344,0.6966390384231963,0.00041547136215253734,0.021836,0.007634975459007453,0.978164,0.4892897356810763,-0.07810044518806929,0.0,0.46925400813311047,0.23462700406655523,0.30655249834155096,0.0,0.0,0.0,1.0,0.5,0.0,0.6683321664859396,0.9830933703865232,0.3874344926361928,0.5636385126570332
random,5,2017->2018,42,0.9779445761561391,0.9910117584800971,0.9844781673181181,0.987228346008146,0.9833910376891879,0.01122,0.9725581122329185,0.98878,0.986085518844594,0.968986165213517,0.09657562979564754,0.47657771326593157,0.2865766715307896,0.33717831913586527,0.05108917263903551,0.015664,0.8806388685686418,0.984336,0.5177125863195178,0.08312184920591273,0.48497889423849966,0.5451150868563709,0.5150469905474353,0.51691127512351,0.3280055028902552,0.055768,0.9300928618704747,0.944232,0.6361187514451276,0.2920251327876816,0.4954383238358372,0.8754856213467426,0.6854619725912898,0.8002620410720898,0.3405777030368978,0.01386,0.9085607220140391,0.98614,0.663358851518449,0.4767639848018627,0.8813689463604915,0.4929656819176394,0.6979014957873285,0.4694311767706828
random,5,2017->2018,43,0.9838899687812923,0.9934156675814917,0.9886528181813921,0.9906519695804494,0.9914036996735582,0.009652,0.9764892725607498,0.990348,0.9908758498367791,0.9773618711313834,0.6448770832582269,0.6040114063263874,0.6244442447923071,0.6255559329557424,0.4902771073045917,0.068432,0.94188266467371,0.931568,0.7109225536522958,0.4049662470871359,0.053506310525142556,0.46689726492826633,0.26020178772670444,0.3179513464398832,0.027800912786616234,0.025704,0.7098609355246523,0.974296,0.5010484563933082,0.005947970075747834,0.6818850656957051,0.895762941001851,0.7888240033487781,0.8429775840952463,0.5844791769710159,0.052496,0.8182498026561786,0.947504,0.765991588485508,0.5959596720423105,0.3390128855230654,0.9303836582561498,0.36420857338908497,0.7284510304546876
random,5,2017->2018,44,0.9734515002807685,0.9890688299807996,0.9812601651307841,0.9845139422939987,0.9860421406667326,0.016104,0.961178342413577,0.983896,0.9849690703333662,0.9626792490940996,0.0,0.4692353318792538,0.2346176659396269,0.30653655761163723,0.0,5.2e-05,0.0,0.999948,0.499974,-0.006004985004684669,0.8486116674216796,0.7655077677534697,0.8070597175875747,0.8160084167053945,0.7436540818112856,0.02032,0.9880648071573566,0.97968,0.8616670409056428,0.6676451123539335,0.0007712387280493592,0.8318625591470841,0.41631689893756674,0.7121592753994702,0.00038579483628449897,2.8e-05,0.8478260869565217,0.999972,0.5001788974181423,0.014154628584310262,0.9734515002807685,0.12483983285908895,0.7466424991911571,0.1742004475432094
random,5,2017->2018,45,0.9608935333876611,0.983471442753814,0.9721824880707376,0.9767637927596913,0.991453160550005,0.029176,0.9321614583333333,0.970824,0.9811385802750026,0.9452958574911463,0.15497888872087748,0.3838462011453918,0.26941254493313466,0.2873365615355092,0.09424230046275912,0.275868,0.4359127454749188,0.724132,0.4091871502313796,-0.2345722878675011,0.6924326164683513,0.6027131646796822,0.6475728905740168,0.653282993325739,0.5628190641903661,0.14208,0.8996059987676862,0.85792,0.710369532095183,0.3914151402635861,0.6162070689588862,0.8657119842821522,0.7409595266205192,0.8010396194707909,0.5547235137006628,0.09936,0.6930187723222562,0.90064,0.7276817568503313,0.48960007209148587,0.8059146446667836,0.26846091691930984,0.7027699431376029,0.3246095974967208
random,5,2017->2018,46,0.9805472148725114,0.9921536180095052,0.9863504164410083,0.988817682075821,0.9788109605302205,0.007136,0.9822896398363976,0.992864,0.9858374802651102,0.9727038813293711,0.888412750756651,0.7265152925644455,0.8074640216605482,0.8414976438374977,0.9098972451951386,0.313228,0.8679194363717019,0.686772,0.7983346225975694,0.6175011777623647,0.1995674880377465,0.49529544900170747,0.34743146851972695,0.3809356227491383,0.11129029691205101,0.009104,0.9650989833315443,0.990896,0.5510931484560255,0.1737001348281657,0.48764652414623494,0.8370617583349914,0.6623541412406132,0.752752855393204,0.40864576120288854,0.108104,0.6045129946148443,0.891896,0.6502708806014443,0.3437160197088526,0.09213446411586035,0.7809797268347649,0.1788863947804601,0.6389189479212813
random,5,2018->2017,42,0.9964944287403809,0.9920632379427656,0.9942788333415733,0.9951368511663097,0.9967587410547089,0.008532,0.9962302565652388,0.991468,0.9941133705273544,0.9885580387916928,0.49129890880265553,0.8480838015483461,0.6696913551755008,0.7660371984391466,0.39238302502720346,0.082872,0.65689586645469,0.917128,0.6547555125136018,0.371374678795645,0.879512081587745,0.9556098625694753,0.9175609720786102,0.9351220484775984,0.8223859926797903,0.019292,0.9451670115282294,0.980708,0.9015469963398952,0.8392009632508519,0.05248353607154165,0.4530837969270818,0.2527836664993117,0.30647647332196226,0.027698352492657213,0.062904,0.4990124243389615,0.937096,0.4823971762463286,-0.08437557379869652,0.5051955199377254,0.11698234715263589,0.3245874781660725,0.0767178612629631
random,5,2018->2017,43,0.9937442047351177,0.9857936998147004,0.9897689522749091,0.9913135284069938,0.9949285702918194,0.016864,0.9925626555694526,0.983136,0.9890322851459097,0.9795453957361439,0.01845545639580398,0.832819989733128,0.42563772306446596,0.7143011763365519,0.009328321297853399,0.000636,0.8557168784029038,0.999364,0.5043461606489267,0.07036270051633005,0.6693674439376056,0.9049840952634136,0.7871757696005096,0.8523882765102965,0.5189435156790978,0.01278,0.942592758961459,0.98722,0.7530817578395489,0.6275262171153231,0.00011315897421389875,0.4692350577118369,0.23467410834302538,0.3065635342314913,5.658498977049482e-05,9.2e-05,0.5818181818181818,0.999908,0.49998229249488524,-0.0019883712284995566,0.9752887483393138,0.3243767607975121,0.5641312292104432,0.20259318267439952
random,5,2018->2017,44,0.9959278485584584,0.9908260174146122,0.9933769329865353,0.9943594340305154,0.9946792426806431,0.006364,0.9971795930884962,0.993636,0.9941576213403216,0.9867621391394311,0.0,0.8318221896887321,0.41591109484436606,0.7120681306787433,0.0,0.0,0.0,1.0,0.5,0.0,0.39984006397441024,0.8635759829968119,0.6317080234856111,0.7776866330570509,0.2571965575229993,0.011848,0.8977280574545957,0.988152,0.6226742787614996,0.4038118867937673,0.0,0.46925400813311047,0.23462700406655523,0.30655249834155096,0.0,0.0,0.0,1.0,0.5,0.0,0.9959278485584584,0.5960877845840482,0.5774658381421692,0.36166890950092423
random,5,2018->2017,45,0.9951888940469085,0.9891205457922846,0.9921547199195966,0.9933281914260945,0.9950859472946186,0.010648,0.9952918621021429,0.989352,0.9922189736473093,0.984309496245365,0.0003757614112807531,0.8318115570699374,0.41609365924060904,0.7120681306787433,0.0001879513304975764,7.6e-05,0.5,0.999924,0.5000559756652488,0.00487276916025167,0.5379026106970334,0.8750429694708695,0.7064727900839514,0.8032812099461677,0.3976456622811356,0.032696,0.8310179442652774,0.967304,0.6824748311405678,0.47944735149099804,0.0,0.46642007160909854,0.23321003580454927,0.3041380908646129,0.0,0.007876,0.0,0.992124,0.496062,-0.0739919654256361,0.9948131326356278,0.4572862833498751,0.5760610606789875,0.2856819298356452
random,5,2018->2017,46,0.995942635116276,0.9908871450832576,0.9934148900997668,0.9943851844403762,0.9937615048778029,0.004204,0.9981333608030634,0.995796,0.9947787524389015,0.9868549674162015,0.0008533912604976822,0.8280144626098801,0.4144339269351889,0.7065424819846763,0.0004352557127312296,0.007936,0.021696252465483234,0.992064,0.49624962785636556,-0.04481704322221651,0.7058594041342275,0.9028773639413578,0.8043683840377926,0.853971916032926,0.6085270550994164,0.04678,0.8402562456461461,0.95322,0.7808735275497082,0.6261074534041867,0.013733953598956667,0.46728843119499086,0.24051119239697377,0.3082250487725025,0.006945807494328239,0.010256,0.6050523721503389,0.989744,0.4983449037471641,-0.01717419238196037,0.9950892438557783,0.29008323098204847,0.5789809631645779,0.18904650606197415
top_importance,10,2017->2018,42,0.9958509090012088,0.9983162657537263,0.9970835873774675,0.9976046028083967,0.9983875754278366,0.002712,0.9933271000442891,0.997288,0.9978377877139183,0.9941735318228678,0.6000155715307927,0.6061982812429657,0.6031069263868791,0.6031310045970613,0.4292625738036253,0.003564,0.996343085106383,0.996436,0.7128492869018126,0.42881043586668427,0.1589031188597249,0.4775095172304114,0.31820631804506816,0.3554280024671345,0.087803989595435,0.039184,0.8352256480126491,0.960816,0.5243099947977174,0.08622806672440864,0.11363305688927688,0.8354102922602041,0.4745216745747405,0.7223731806659262,0.0618063112078346,0.01052,0.7037621085830142,0.98948,0.5256431556039173,0.14791777939974018,0.3958353374704161,0.8369477901414839,0.39397666099058837,0.6788772693323993
top_importance,10,2017->2018,43,0.9961992576212289,0.9984587299935147,0.9973289938073717,0.9978068301575095,0.998229300623207,0.002364,0.9941774546314358,0.997636,0.9979326503116035,0.9946620597696347,0.0,0.46925257151437794,0.23462628575718897,0.30655127213155764,0.0,4e-06,0.0,0.999996,0.499998,-0.0016654709267612546,0.22111486777196981,0.49809200902124345,0.35960343839660663,0.3895522003725226,0.12495380366069518,0.011904,0.9595871808799565,0.988096,0.5565249018303475,0.18186124956889071,0.0,0.8318221896887321,0.41591109484436606,0.7120681306787433,0.0,0.0,0.0,1.0,0.5,0.0,0.9961992576212289,0.775084389849259,0.7627027080501827,0.637725555410765
top_importance,10,2017->2018,44,0.9966426384911622,0.998639020094468,0.9976408292928152,0.9980631746845539,0.9984172519537046,0.00208,0.994874322326269,0.99792,0.9981686259768523,0.99528476978001,0.6088627867104869,0.6100934616053261,0.6094781241579065,0.6094790937327181,0.43831970872876513,0.003344,0.9966387230364071,0.996656,0.7174878543643826,0.43560330726561064,0.15826319945576217,0.48141847204125815,0.3198408357485102,0.3582249874620028,0.08700472661492677,0.028252,0.8744712615078377,0.971748,0.5293763633074634,0.106882240165562,0.11390031674372884,0.8356372992612002,0.4747688080024645,0.7227092768236065,0.06189534078543872,0.010084,0.7128047391205286,0.989916,0.5259056703927194,0.1502588579352019,0.3877798517806753,0.8383794390354,0.3881627051349087,0.677799993544305
top_importance,10,2017->2018,45,0.9961159777914868,0.998424597892124,0.9972702878418054,0.9977584095246234,0.9983084380255218,0.002464,0.9939331265081006,0.997536,0.9979222190127609,0.9945453250527356,2.8292094658275704e-05,0.46925753134874937,0.23464291172170382,0.3065623080214979,1.4146247442623704e-05,0.0,1.0,1.0,0.5000070731237213,0.00208245288937123,0.1674624536144866,0.47890050560632885,0.3231814796104077,0.3590085356477638,0.09296560163106234,0.03918,0.8429508249290513,0.96082,0.5268928008155311,0.09331139803426267,0.00015826228016380147,0.8318332606865619,0.41599576148336287,0.7120909168589251,7.913740231476902e-05,0.0,1.0,1.0,0.5000395687011574,0.00750683063558843,0.9960876856968285,0.8286535241770001,0.7626273761201016,0.6740888082313976
top_importance,10,2017->2018,46,0.995559634113851,0.9981981765546734,0.9968789053342622,0.9974365547295565,0.9980512414679988,0.002812,0.9930804362376472,0.997188,0.9976196207339993,0.9937639463259521,2.8291794495477732e-05,0.4692489115510269,0.23463860167276118,0.3065549507615377,1.4146247442623704e-05,2.4e-05,0.5714285714285714,0.999976,0.4999950731237213,-0.0010965240474920964,0.22980383130798826,0.49874699400014577,0.36427541265406704,0.3927195007853875,0.1306476682563512,0.014452,0.953378840471244,0.985548,0.5580978341281756,0.18268657036884833,0.11613648646130337,0.8405367331363115,0.47833660979880743,0.7298185650403031,0.06164803640320506,0.0,1.0,1.0,0.5308240182016025,0.21140218697141472,0.9955313423193555,0.7657558028058626,0.762240303661501,0.6326034926801951
top_importance,10,2018->2017,42,0.9991580943217353,0.9980970428205344,0.9986275685711348,0.9988326480863153,0.998916043789709,0.001356,0.9994002621862654,0.998644,0.9987800218948545,0.9972554487103633,0.0,0.8318202462530507,0.41591012312652537,0.7120652824062206,0.0,4e-06,0.0,0.999996,0.499998,-0.001073187196032499,0.3592157230053544,0.8569910567151283,0.6081033898602414,0.7661682189751915,0.22762884558314372,0.016068,0.8513763504513837,0.983932,0.6057804227915718,0.3593671601212614,0.0,0.4692439517453548,0.2346219758726774,0.30654391487159743,0.0,2.8e-05,0.0,0.999972,0.499986,-0.004406438097723531,0.9991580943217353,0.6399423713163809,0.5827174454446093,0.3905241787108934
top_importance,10,2018->2017,43,0.9987030679912406,0.9970654776550226,0.9978842728231316,0.9982011499397317,0.998781654439004,0.003112,0.9986244939092307,0.996888,0.997834827219502,0.9957685785171458,0.0,0.8318221896887321,0.41591109484436606,0.7120681306787433,0.0,0.0,0.0,1.0,0.5,0.0,0.4584784627888076,0.8677716116320441,0.6631250372104258,0.7874448147198724,0.3125037095657335,0.020508,0.8603682117762406,0.979492,0.6459978547828668,0.4320550991133635,0.0,0.4692468250124822,0.2346234125062411,0.30654636729158413,0.0,2e-05,0.0,0.99998,0.49999,-0.003724115339905029,0.9987030679912406,0.5402246052024331,0.5819731779787656,0.3347592356127058
top_importance,10,2018->2017,44,0.9988293959541661,0.9973520105919577,0.9980907032730619,0.9983764979687831,0.9988276297431926,0.002644,0.9988311621713859,0.997356,0.9980918148715963,0.9961814065627237,0.00013847949514332627,0.8318299333535192,0.41598420642433126,0.7120852203138797,6.92452270254229e-05,4e-06,0.875,0.999996,0.5000326226135127,0.00618904405166406,0.41044501655020227,0.8619436891531579,0.63619435285168,0.776276738158307,0.2704718567613018,0.019196,0.8506891509287203,0.980804,0.6256379283806509,0.3945341041213751,0.0,0.469248261642001,0.2346241308210005,0.3065475935015775,0.0,1.6e-05,0.0,0.999984,0.499992,-0.0033309479801982072,0.9986909164590227,0.5883843794039638,0.5821064968487306,0.3618963504213819
top_importance,10,2018->2017,45,0.9988109078210439,0.9973096072026516,0.9980602575118478,0.9983507475589225,0.9988753733283114,0.002836,0.9987464506342005,0.997164,0.9980196866641557,0.996120537141889,0.00013848086491191627,0.831831876795717,0.4159851788303145,0.7120880685864024,6.92452270254229e-05,0.0,1.0,1.0,0.5000346226135127,0.0070219870742404215,0.4358654676099771,0.8650457353929997,0.6504556015014884,0.7821954484605087,0.29222475022257394,0.01968,0.857229912074519,0.98032,0.636272375111287,0.41478461664834854,0.0,0.469248261642001,0.2346241308210005,0.3065475935015775,0.0,1.6e-05,0.0,0.999984,0.499992,-0.0033309479801982072,0.9986724269561319,0.5629454402110667,0.5820750786815333,0.3476046560103594
top_importance,10,2018->2017,46,0.9991209591980035,0.9980130491100699,0.9985670041540367,0.998781147266594,0.9988877512948237,0.00146,0.9993542760195805,0.99854,0.9987138756474119,0.997134297535246,0.00013847538600013847,0.8318241029881264,0.41598128918706323,0.7120766754963115,6.92452270254229e-05,1.6e-05,0.6363636363636364,0.999984,0.5000266226135127,0.004307308883771467,0.3441853863924874,0.8554365754588922,0.5998109809256897,0.7630949329231821,0.21590661786526857,0.015644,0.8480397870769709,0.984356,0.6001313089326343,0.3479105693223563,3.1828212527584453e-05,0.4692493519510918,0.23464059008180968,0.3065561769715311,1.5914528372951668e-05,2.4e-05,0.6,0.999976,0.49999595726418644,-0.0008692416354460472,0.9989824838120034,0.6549355728055161,0.5825857149669734,0.3987560232283469
axis1_stable,10,2017->2018,42,0.5647280531853636,0.814113285925938,0.6894206695556508,0.7394827537098749,0.5869423286180631,0.198836,0.5441339654998487,0.801164,0.6940531643090315,0.37977474377293646,0.0,0.46925400813311047,0.23462700406655523,0.30655249834155096,0.0,0.0,0.0,1.0,0.5,0.0,0.9346104906584584,0.8339571954630576,0.884283843060758,0.9061716375176114,0.966970280502404,0.23136,0.904346416794282,0.76864,0.8678051402512019,0.774645796247031,0.0,0.8318221896887321,0.41591109484436606,0.7120681306787433,0.0,0.0,0.0,1.0,0.5,0.0,0.5647280531853636,-0.3698824374730948,0.4547936654890956,-0.19486317350510718
axis1_stable,10,2017->2018,43,0.5721601869209662,0.8864946878288573,0.7293274373749117,0.8205873137941838,0.4166485310119695,0.016076,0.9128917595040964,0.983924,0.7002862655059847,0.5368588809564532,0.0,0.46925400813311047,0.23462700406655523,0.30655249834155096,0.0,0.0,0.0,1.0,0.5,0.0,0.11305434103685197,0.44527380537146843,0.2791640732041602,0.31744246929263625,0.06273153428431481,0.10638,0.5715390439980023,0.89362,0.47817576714215737,-0.0758912603579314,0.0,0.8318221896887321,0.41591109484436606,0.7120681306787433,0.0,0.0,0.0,1.0,0.5,0.0,0.5721601869209662,0.4591058458841142,0.49470043330835645,0.4501633641707515
axis1_stable,10,2017->2018,44,0.5650756483292642,0.8142819110561046,0.6896787796926844,0.7397106155116921,0.5872588782273221,0.198644,0.5445073238739028,0.801356,0.694307439113661,0.3802877093265273,0.0,0.46925400813311047,0.23462700406655523,0.30655249834155096,0.0,0.0,0.0,1.0,0.5,0.0,0.9346385567908936,0.8340450276866462,0.88434179223877,0.9062145548673792,0.9669720487833343,0.231224,0.9043974272677207,0.768776,0.8678740243916672,0.7747513891911227,0.0,0.8318221896887321,0.41591109484436606,0.7120681306787433,0.0,0.0,0.0,1.0,0.5,0.0,0.5650756483292642,-0.3695629084616294,0.4550517756261292,-0.19466301254608553
axis1_stable,10,2017->2018,45,0.5651501230594922,0.814384325742351,0.6897672244009216,0.7398245464126008,0.5871797408250075,0.198452,0.5447137311761845,0.801548,0.6943638704125037,0.3804518787085041,0.0,0.46925400813311047,0.23462700406655523,0.30655249834155096,0.0,0.0,0.0,1.0,0.5,0.0,0.934649610440885,0.8340735951118855,0.8843616027763852,0.9062304955972931,0.9669826584689163,0.231196,0.9044088461385797,0.768804,0.8678933292344582,0.7747908492332216,0.0,0.8318221896887321,0.41591109484436606,0.7120681306787433,0.0,0.0,0.0,1.0,0.5,0.0,0.5651501230594922,-0.3694994873813928,0.4551402203343664,-0.19459437837546356
axis1_stable,10,2017->2018,46,0.5715061021525436,0.8861462255733427,0.7288261638629432,0.8200945626477542,0.4166782075378376,0.01678,0.909428503573202,0.98322,0.6999491037689187,0.5350755470205387,0.0,0.46925400813311047,0.23462700406655523,0.30655249834155096,0.0,0.0,0.0,1.0,0.5,0.0,0.11299551999439401,0.4447929054838751,0.27889421273913456,0.3170611179846993,0.0627297660033845,0.10762,0.5686918884257774,0.89238,0.47755488300169224,-0.0778727320108775,0.0,0.8318221896887321,0.41591109484436606,0.7120681306787433,0.0,0.0,0.0,1.0,0.5,0.0,0.5715061021525436,0.4585105821581496,0.49419915979638795,0.4499319511238086
